levels,lags,params,mean_squared_error__weighted_average,mean_squared_error__average,mean_squared_error__pooling,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,reg_alpha,reg_lambda
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 441, 'learning_rate': 0.07929930374903046, 'num_leaves': 23, 'max_depth': 8, 'min_child_samples': 30, 'reg_alpha': 1.5396281730472847, 'reg_lambda': 0.00010044879827766122}",141.92837524945494,141.92837524945494,141.92837524945494,441.0,0.07929930374903046,23.0,8.0,30.0,1.5396281730472847,0.00010044879827766122
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 333, 'learning_rate': 0.02766959311467731, 'num_leaves': 40, 'max_depth': 6, 'min_child_samples': 10, 'reg_alpha': 0.11694890507761323, 'reg_lambda': 3.016044945667161e-08}",141.9645594695817,141.96455946958173,141.96455946958173,333.0,0.02766959311467731,40.0,6.0,10.0,0.11694890507761323,3.016044945667161e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 441, 'learning_rate': 0.10775171649202486, 'num_leaves': 19, 'max_depth': 11, 'min_child_samples': 30, 'reg_alpha': 2.883823293567247, 'reg_lambda': 0.00428641843207061}",141.96741198665765,141.96741198665765,141.96741198665765,441.0,0.10775171649202486,19.0,11.0,30.0,2.883823293567247,0.00428641843207061
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 458, 'learning_rate': 0.09547421018531747, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 42, 'reg_alpha': 1.3906997404937236, 'reg_lambda': 0.0003203625524160164}",142.09924661993088,142.09924661993088,142.09924661993088,458.0,0.09547421018531747,22.0,7.0,42.0,1.3906997404937236,0.0003203625524160164
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 273, 'learning_rate': 0.12699486382641698, 'num_leaves': 81, 'max_depth': 11, 'min_child_samples': 45, 'reg_alpha': 0.0014671275102610805, 'reg_lambda': 0.8436325505212522}",142.3758964007998,142.37589640079977,142.3758964007998,273.0,0.12699486382641698,81.0,11.0,45.0,0.0014671275102610805,0.8436325505212522
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 378, 'learning_rate': 0.032489709646173044, 'num_leaves': 48, 'max_depth': 7, 'min_child_samples': 28, 'reg_alpha': 0.028329847293596156, 'reg_lambda': 9.597134543399635}",142.3802954585959,142.3802954585959,142.38029545859587,378.0,0.032489709646173044,48.0,7.0,28.0,0.028329847293596156,9.597134543399635
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 243, 'learning_rate': 0.023200867504756827, 'num_leaves': 76, 'max_depth': 4, 'min_child_samples': 41, 'reg_alpha': 4.6876566400928895e-08, 'reg_lambda': 7.620481786158549}",142.4099430602495,142.4099430602495,142.4099430602495,243.0,0.023200867504756827,76.0,4.0,41.0,4.6876566400928895e-08,7.620481786158549
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 431, 'learning_rate': 0.09376511868717942, 'num_leaves': 17, 'max_depth': 8, 'min_child_samples': 49, 'reg_alpha': 1.1543746031290343, 'reg_lambda': 0.0002192930236386888}",142.48057393572225,142.48057393572228,142.48057393572225,431.0,0.09376511868717942,17.0,8.0,49.0,1.1543746031290343,0.0002192930236386888
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 388, 'learning_rate': 0.08246455072766525, 'num_leaves': 37, 'max_depth': 10, 'min_child_samples': 27, 'reg_alpha': 0.14184312049385916, 'reg_lambda': 0.009176010172526007}",142.59515240040113,142.59515240040113,142.59515240040113,388.0,0.08246455072766525,37.0,10.0,27.0,0.14184312049385916,0.009176010172526007
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 458, 'learning_rate': 0.09543239438366756, 'num_leaves': 19, 'max_depth': 8, 'min_child_samples': 26, 'reg_alpha': 5.174319058628175, 'reg_lambda': 0.00029662448744925056}",142.69586270161713,142.69586270161713,142.69586270161713,458.0,0.09543239438366756,19.0,8.0,26.0,5.174319058628175,0.00029662448744925056
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 323, 'learning_rate': 0.16266004863705857, 'num_leaves': 42, 'max_depth': 7, 'min_child_samples': 15, 'reg_alpha': 1.0701315664618918, 'reg_lambda': 0.03427934875842913}",142.72315117821188,142.72315117821188,142.72315117821188,323.0,0.16266004863705857,42.0,7.0,15.0,1.0701315664618918,0.03427934875842913
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 410, 'learning_rate': 0.02017905338115093, 'num_leaves': 57, 'max_depth': 8, 'min_child_samples': 22, 'reg_alpha': 0.6482199397361977, 'reg_lambda': 4.363883344314675e-06}",142.83655378305065,142.83655378305062,142.83655378305065,410.0,0.02017905338115093,57.0,8.0,22.0,0.6482199397361977,4.363883344314675e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 419, 'learning_rate': 0.07676627283985787, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 34, 'reg_alpha': 2.2626255913144453, 'reg_lambda': 0.00012770518992910463}",142.94485645943436,142.94485645943436,142.94485645943436,419.0,0.07676627283985787,19.0,7.0,34.0,2.2626255913144453,0.00012770518992910463
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 430, 'learning_rate': 0.033799282741001045, 'num_leaves': 75, 'max_depth': 7, 'min_child_samples': 8, 'reg_alpha': 0.00040272409783337413, 'reg_lambda': 0.055196890625726094}",143.02893516743018,143.02893516743018,143.02893516743018,430.0,0.033799282741001045,75.0,7.0,8.0,0.00040272409783337413,0.055196890625726094
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 135, 'learning_rate': 0.017987863473362915, 'num_leaves': 20, 'max_depth': 6, 'min_child_samples': 22, 'reg_alpha': 2.7678419414850017e-06, 'reg_lambda': 0.28749982347407854}",143.22946799477748,143.22946799477748,143.22946799477748,135.0,0.017987863473362915,20.0,6.0,22.0,2.7678419414850017e-06,0.28749982347407854
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 491, 'learning_rate': 0.05334353369227191, 'num_leaves': 124, 'max_depth': 11, 'min_child_samples': 31, 'reg_alpha': 4.548411398765131e-05, 'reg_lambda': 9.537064843307629e-06}",143.2485139427162,143.24851394271622,143.24851394271622,491.0,0.05334353369227191,124.0,11.0,31.0,4.548411398765131e-05,9.537064843307629e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 354, 'learning_rate': 0.04127488613268491, 'num_leaves': 45, 'max_depth': 7, 'min_child_samples': 12, 'reg_alpha': 0.4360562235408277, 'reg_lambda': 2.1749644225623784e-07}",143.33219689181487,143.33219689181493,143.3321968918149,354.0,0.04127488613268491,45.0,7.0,12.0,0.4360562235408277,2.1749644225623784e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 453, 'learning_rate': 0.054084819077519, 'num_leaves': 36, 'max_depth': 9, 'min_child_samples': 12, 'reg_alpha': 0.004553390587310298, 'reg_lambda': 0.01717227594288426}",143.33622509423682,143.33622509423685,143.33622509423685,453.0,0.054084819077519,36.0,9.0,12.0,0.004553390587310298,0.01717227594288426
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 113, 'learning_rate': 0.15242391728466367, 'num_leaves': 44, 'max_depth': 9, 'min_child_samples': 19, 'reg_alpha': 0.0004793052550782129, 'reg_lambda': 0.0008325158565947976}",143.36143936591318,143.3614393659132,143.3614393659132,113.0,0.15242391728466367,44.0,9.0,19.0,0.0004793052550782129,0.0008325158565947976
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 445, 'learning_rate': 0.07106573786688787, 'num_leaves': 29, 'max_depth': 10, 'min_child_samples': 39, 'reg_alpha': 0.3767684830040223, 'reg_lambda': 1.823359677411675e-05}",143.39898396581066,143.39898396581066,143.39898396581066,445.0,0.07106573786688787,29.0,10.0,39.0,0.3767684830040223,1.823359677411675e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 238, 'learning_rate': 0.09726665904846021, 'num_leaves': 104, 'max_depth': 12, 'min_child_samples': 50, 'reg_alpha': 1.5218922346423552e-08, 'reg_lambda': 0.025574091808629934}",143.429469147594,143.429469147594,143.42946914759398,238.0,0.09726665904846021,104.0,12.0,50.0,1.5218922346423552e-08,0.025574091808629934
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 451, 'learning_rate': 0.1499389683711297, 'num_leaves': 24, 'max_depth': 12, 'min_child_samples': 45, 'reg_alpha': 0.0018591728385030956, 'reg_lambda': 0.007445095182466298}",143.44211347278826,143.4421134727883,143.44211347278824,451.0,0.1499389683711297,24.0,12.0,45.0,0.0018591728385030956,0.007445095182466298
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 203, 'learning_rate': 0.12579839510390328, 'num_leaves': 44, 'max_depth': 12, 'min_child_samples': 19, 'reg_alpha': 0.6233400519437848, 'reg_lambda': 0.06952820672653756}",143.61741736174466,143.61741736174469,143.61741736174469,203.0,0.12579839510390328,44.0,12.0,19.0,0.6233400519437848,0.06952820672653756
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 294, 'learning_rate': 0.12239278316410017, 'num_leaves': 30, 'max_depth': 9, 'min_child_samples': 35, 'reg_alpha': 0.04349426578375641, 'reg_lambda': 0.18413477184867602}",143.7337383950485,143.73373839504853,143.73373839504853,294.0,0.12239278316410017,30.0,9.0,35.0,0.04349426578375641,0.18413477184867602
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 462, 'learning_rate': 0.1133147811748621, 'num_leaves': 20, 'max_depth': 6, 'min_child_samples': 25, 'reg_alpha': 0.11926792686108655, 'reg_lambda': 0.0007544866825946978}",144.1428629714849,144.1428629714849,144.14286297148487,462.0,0.1133147811748621,20.0,6.0,25.0,0.11926792686108655,0.0007544866825946978
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 428, 'learning_rate': 0.1270839975855277, 'num_leaves': 22, 'max_depth': 12, 'min_child_samples': 26, 'reg_alpha': 0.7703855622531801, 'reg_lambda': 0.00011766909936142458}",144.14847781143524,144.14847781143527,144.14847781143524,428.0,0.1270839975855277,22.0,12.0,26.0,0.7703855622531801,0.00011766909936142458
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 423, 'learning_rate': 0.08836130053117348, 'num_leaves': 72, 'max_depth': 7, 'min_child_samples': 27, 'reg_alpha': 0.19119714700539425, 'reg_lambda': 0.0002181449366160922}",144.24295102868737,144.24295102868734,144.24295102868737,423.0,0.08836130053117348,72.0,7.0,27.0,0.19119714700539425,0.0002181449366160922
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 480, 'learning_rate': 0.08859628672415315, 'num_leaves': 30, 'max_depth': 7, 'min_child_samples': 29, 'reg_alpha': 0.08452243995494088, 'reg_lambda': 4.3132944911538256e-07}",144.29788033312562,144.29788033312565,144.29788033312565,480.0,0.08859628672415315,30.0,7.0,29.0,0.08452243995494088,4.3132944911538256e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 256, 'learning_rate': 0.021474228542433867, 'num_leaves': 108, 'max_depth': 7, 'min_child_samples': 18, 'reg_alpha': 0.2574266559385711, 'reg_lambda': 0.0016402939011069307}",144.42679054282107,144.42679054282107,144.42679054282107,256.0,0.021474228542433867,108.0,7.0,18.0,0.2574266559385711,0.0016402939011069307
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 250, 'learning_rate': 0.17254716573280354, 'num_leaves': 97, 'max_depth': 8, 'min_child_samples': 12, 'reg_alpha': 2.5348407664333426e-07, 'reg_lambda': 3.3323645788192616e-08}",145.05527154620995,145.05527154620995,145.05527154620995,250.0,0.17254716573280354,97.0,8.0,12.0,2.5348407664333426e-07,3.3323645788192616e-08
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 447, 'learning_rate': 0.09153934375751475, 'num_leaves': 19, 'max_depth': 6, 'min_child_samples': 42, 'reg_alpha': 0.09089282328756954, 'reg_lambda': 2.727439085286887e-06}",145.07970185589275,145.07970185589278,145.07970185589272,447.0,0.09153934375751475,19.0,6.0,42.0,0.09089282328756954,2.727439085286887e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 424, 'learning_rate': 0.09688067554973255, 'num_leaves': 54, 'max_depth': 8, 'min_child_samples': 22, 'reg_alpha': 1.3490757590044469, 'reg_lambda': 8.379647108341927e-07}",145.15830018095303,145.15830018095303,145.15830018095303,424.0,0.09688067554973255,54.0,8.0,22.0,1.3490757590044469,8.379647108341927e-07
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 454, 'learning_rate': 0.07297170167471813, 'num_leaves': 15, 'max_depth': 4, 'min_child_samples': 31, 'reg_alpha': 0.3380753911367849, 'reg_lambda': 0.0012110734937520703}",145.29925250981358,145.29925250981358,145.2992525098136,454.0,0.07297170167471813,15.0,4.0,31.0,0.3380753911367849,0.0012110734937520703
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 411, 'learning_rate': 0.09476941305946028, 'num_leaves': 39, 'max_depth': 6, 'min_child_samples': 28, 'reg_alpha': 0.05787382101145988, 'reg_lambda': 3.4445885872034813e-06}",145.42702571916706,145.42702571916706,145.42702571916703,411.0,0.09476941305946028,39.0,6.0,28.0,0.05787382101145988,3.4445885872034813e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 464, 'learning_rate': 0.09774547294132478, 'num_leaves': 27, 'max_depth': 7, 'min_child_samples': 36, 'reg_alpha': 0.5378958143196548, 'reg_lambda': 0.0009259343982202872}",145.51237592059556,145.51237592059556,145.51237592059556,464.0,0.09774547294132478,27.0,7.0,36.0,0.5378958143196548,0.0009259343982202872
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 433, 'learning_rate': 0.13169919858477824, 'num_leaves': 29, 'max_depth': 10, 'min_child_samples': 32, 'reg_alpha': 0.22121867122897962, 'reg_lambda': 0.00014231564161701574}",145.87058371633483,145.87058371633483,145.87058371633483,433.0,0.13169919858477824,29.0,10.0,32.0,0.22121867122897962,0.00014231564161701574
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 428, 'learning_rate': 0.13124397806655472, 'num_leaves': 18, 'max_depth': 8, 'min_child_samples': 39, 'reg_alpha': 2.1495678851945983, 'reg_lambda': 0.0001522356410921601}",146.08001926717895,146.08001926717895,146.08001926717895,428.0,0.13124397806655472,18.0,8.0,39.0,2.1495678851945983,0.0001522356410921601
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 465, 'learning_rate': 0.07001442871627504, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 28, 'reg_alpha': 2.78303120996237, 'reg_lambda': 9.10023119598998e-05}",146.25986589500621,146.2598658950062,146.2598658950062,465.0,0.07001442871627504,19.0,7.0,28.0,2.78303120996237,9.10023119598998e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 182, 'learning_rate': 0.06861366530195728, 'num_leaves': 38, 'max_depth': 9, 'min_child_samples': 30, 'reg_alpha': 0.00017873751798254547, 'reg_lambda': 1.0139295380033555}",146.30370810394444,146.30370810394442,146.30370810394444,182.0,0.06861366530195728,38.0,9.0,30.0,0.00017873751798254547,1.0139295380033555
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 439, 'learning_rate': 0.09286702578956975, 'num_leaves': 25, 'max_depth': 10, 'min_child_samples': 43, 'reg_alpha': 5.667758223755318, 'reg_lambda': 8.227300692246544e-05}",146.44826330800922,146.4482633080092,146.44826330800922,439.0,0.09286702578956975,25.0,10.0,43.0,5.667758223755318,8.227300692246544e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 404, 'learning_rate': 0.08312651739497616, 'num_leaves': 22, 'max_depth': 7, 'min_child_samples': 30, 'reg_alpha': 3.2891399230013962, 'reg_lambda': 0.0007565056780209562}",146.53008636707835,146.53008636707835,146.53008636707838,404.0,0.08312651739497616,22.0,7.0,30.0,3.2891399230013962,0.0007565056780209562
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 336, 'learning_rate': 0.07251957552849722, 'num_leaves': 63, 'max_depth': 7, 'min_child_samples': 25, 'reg_alpha': 0.0006375754907861143, 'reg_lambda': 0.0027379590319980317}",146.58201710007077,146.5820171000708,146.58201710007077,336.0,0.07251957552849722,63.0,7.0,25.0,0.0006375754907861143,0.0027379590319980317
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 442, 'learning_rate': 0.06816881370991423, 'num_leaves': 18, 'max_depth': 6, 'min_child_samples': 47, 'reg_alpha': 2.786697195460554, 'reg_lambda': 2.5797708020869405e-05}",147.63701398550586,147.63701398550586,147.63701398550586,442.0,0.06816881370991423,18.0,6.0,47.0,2.786697195460554,2.5797708020869405e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 378, 'learning_rate': 0.08545160846812164, 'num_leaves': 61, 'max_depth': 7, 'min_child_samples': 38, 'reg_alpha': 0.007878507037674265, 'reg_lambda': 1.1097473336576402e-06}",147.68188566202957,147.68188566202957,147.68188566202957,378.0,0.08545160846812164,61.0,7.0,38.0,0.007878507037674265,1.1097473336576402e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 461, 'learning_rate': 0.10199233492787738, 'num_leaves': 36, 'max_depth': 6, 'min_child_samples': 29, 'reg_alpha': 1.7119483827838242, 'reg_lambda': 3.809118311694352e-05}",147.79092187817028,147.79092187817028,147.79092187817028,461.0,0.10199233492787738,36.0,6.0,29.0,1.7119483827838242,3.809118311694352e-05
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 448, 'learning_rate': 0.06988907817745053, 'num_leaves': 79, 'max_depth': 8, 'min_child_samples': 28, 'reg_alpha': 2.22555121292715, 'reg_lambda': 0.00011886245885867522}",147.90088900278718,147.9008890027872,147.9008890027872,448.0,0.06988907817745053,79.0,8.0,28.0,2.22555121292715,0.00011886245885867522
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 482, 'learning_rate': 0.11628348582315623, 'num_leaves': 29, 'max_depth': 6, 'min_child_samples': 40, 'reg_alpha': 0.8121137901768131, 'reg_lambda': 0.0005329924807277878}",148.35837277759882,148.3583727775988,148.3583727775988,482.0,0.11628348582315623,29.0,6.0,40.0,0.8121137901768131,0.0005329924807277878
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 337, 'learning_rate': 0.011492999300221412, 'num_leaves': 83, 'max_depth': 4, 'min_child_samples': 7, 'reg_alpha': 3.4671276804481113, 'reg_lambda': 4.905556676028774}",148.8885720541446,148.88857205414462,148.88857205414462,337.0,0.011492999300221412,83.0,4.0,7.0,3.4671276804481113,4.905556676028774
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 474, 'learning_rate': 0.0826342339359329, 'num_leaves': 86, 'max_depth': 7, 'min_child_samples': 29, 'reg_alpha': 3.13768234673137, 'reg_lambda': 0.00015687857792595717}",149.10653927274802,149.106539272748,149.10653927274802,474.0,0.0826342339359329,86.0,7.0,29.0,3.13768234673137,0.00015687857792595717
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 314, 'learning_rate': 0.09691272453021817, 'num_leaves': 26, 'max_depth': 7, 'min_child_samples': 41, 'reg_alpha': 0.2375072030790111, 'reg_lambda': 0.0013776555896745052}",149.95150744035348,149.95150744035348,149.9515074403535,314.0,0.09691272453021817,26.0,7.0,41.0,0.2375072030790111,0.0013776555896745052
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 421, 'learning_rate': 0.1389745150731293, 'num_leaves': 26, 'max_depth': 6, 'min_child_samples': 49, 'reg_alpha': 0.6603449197453075, 'reg_lambda': 1.3255289755828262e-06}",150.26310542701478,150.2631054270148,150.26310542701478,421.0,0.1389745150731293,26.0,6.0,49.0,0.6603449197453075,1.3255289755828262e-06
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 409, 'learning_rate': 0.08711075586462133, 'num_leaves': 19, 'max_depth': 7, 'min_child_samples': 32, 'reg_alpha': 3.33323914714664, 'reg_lambda': 0.0004228898561128377}",152.66204702294274,152.66204702294277,152.66204702294277,409.0,0.08711075586462133,19.0,7.0,32.0,3.33323914714664,0.0004228898561128377
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 194, 'learning_rate': 0.19616104435362916, 'num_leaves': 113, 'max_depth': 11, 'min_child_samples': 41, 'reg_alpha': 0.0045825372427845375, 'reg_lambda': 0.8232034142326582}",154.18327046534503,154.183270465345,154.183270465345,194.0,0.19616104435362916,113.0,11.0,41.0,0.0045825372427845375,0.8232034142326582
"['urban_001', 'urban_002', 'urban_003', 'rural_001', 'rural_002', 'rural_003']",[1 2 3],"{'n_estimators': 436, 'learning_rate': 0.0925028774748566, 'num_leaves': 57, 'max_depth': 11, 'min_child_samples': 48, 'reg_alpha': 2.681647295549791, 'reg_lambda': 5.690569778600367e-05}",155.87058861855476,155.8705886185548,155.8705886185548,436.0,0.0925028774748566,57.0,11.0,48.0,2.681647295549791,5.690569778600367e-05
